county,precinct,office,district,party,candidate,absentee,early_voting,election_day,votes
Burnet,Precinct 4,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,44,1329,327,1700
Burnet,Precinct 4,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,64,380,87,531
Burnet,Precinct 4,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 4,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,10,59,20,89
Burnet,Precinct 5,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,42,508,133,683
Burnet,Precinct 5,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,26,136,48,210
Burnet,Precinct 5,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 5,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,0,15,9,24
Burnet,Precinct 6,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,1,14,0,15
Burnet,Precinct 6,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,0,4,1,5
Burnet,Precinct 6,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 6,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,12,271,118,401
Burnet,Precinct 6 - MFISD,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,6,71,24,101
Burnet,Precinct 6 - MFISD,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,2,8,6,16
Burnet,Precinct 7,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,21,307,100,428
Burnet,Precinct 7,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,16,62,19,97
Burnet,Precinct 7,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 7,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,0,15,7,22
Burnet,Precinct 8,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,35,733,162,930
Burnet,Precinct 8,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,21,117,36,174
Burnet,Precinct 8,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 8,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,0,22,12,34
Burnet,Precinct 9,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,9,114,24,147
Burnet,Precinct 9,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,3,20,3,26
Burnet,Precinct 9,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 9,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,1,1,1,3
Burnet,Precinct 9 - MFISD,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,56,1382,223,1661
Burnet,Precinct 9 - MFISD,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,52,274,53,379
Burnet,Precinct 9 - MFISD,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 9 - MFISD,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,4,48,22,74
Burnet,Precinct 10,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,29,1026,116,1171
Burnet,Precinct 10,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,37,215,31,283
Burnet,Precinct 10,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 10,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,1,37,8,46
Burnet,Precinct 11,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,13,349,137,499
Burnet,Precinct 11,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,7,39,20,66
Burnet,Precinct 11,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 11,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,1,9,7,17
Burnet,Precinct 12,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,36,1102,197,1335
Burnet,Precinct 12,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,28,254,42,324
Burnet,Precinct 12,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 12,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,0,37,22,59
Burnet,Precinct 13,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,23,613,146,782
Burnet,Precinct 13,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,5,149,57,211
Burnet,Precinct 13,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 13,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,1,32,8,41
Burnet,Precinct 14,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,9,359,96,464
Burnet,Precinct 14,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,6,46,17,69
Burnet,Precinct 14,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 14,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,0,11,4,15
Burnet,Precinct 15,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,23,393,248,664
Burnet,Precinct 15,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,12,78,43,133
Burnet,Precinct 15,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 15,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,0,17,13,30
Burnet,Precinct 16,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,14,232,192,438
Burnet,Precinct 16,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,7,45,36,88
Burnet,Precinct 16,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 16,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,0,4,7,11
Burnet,Precinct 17,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,58,1389,179,1626
Burnet,Precinct 17,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,38,204,48,290
Burnet,Precinct 17,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 17,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,4,52,13,69
Burnet,Precinct 18,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,25,554,89,668
Burnet,Precinct 18,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,23,207,30,260
Burnet,Precinct 18,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 18,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,2,26,9,37
Burnet,Precinct 19,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,142,2045,330,2517
Burnet,Precinct 19,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,94,625,87,806
Burnet,Precinct 19,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 19,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,11,93,19,123
Burnet,Precinct 20,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,0,14,1,15
Burnet,Precinct 20,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,0,5,0,5
Burnet,Precinct 20,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 20,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,0,0,0,0
Burnet,Precinct 20 - MFISD,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Tom Maynard,85,1534,332,1951
Burnet,Precinct 20 - MFISD,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Raquel Saenz Ortiz,84,502,117,703
Burnet,Precinct 20 - MFISD,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Over Votes,0,0,0,0
Burnet,Precinct 20 - MFISD,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,,Under Votes,9,75,30,114
Burnet,Precinct 1,PRESIDENT,,REP,Donald J. Trump/JD Vance,154,874,118,1146
Burnet,Precinct 1,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,49,160,23,232
Burnet,Precinct 1,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,1,2,2,5
Burnet,Precinct 1,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,0,0,2,2
Burnet,Precinct 1,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Burnet,Precinct 1,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 1,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 1,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 1,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 1,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 1,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 1,PRESIDENT,,,Under Votes,3,7,1,11
Burnet,Precinct 2,PRESIDENT,,REP,Donald J. Trump/JD Vance,109,1496,227,1832
Burnet,Precinct 2,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,83,373,70,526
Burnet,Precinct 2,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,1,10,4,15
Burnet,Precinct 2,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,1,4,1,6
Burnet,Precinct 2,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Burnet,Precinct 2,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 2,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 2,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 2,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 2,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 2,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 2,PRESIDENT,,,Under Votes,1,21,0,22
Burnet,Precinct 3,PRESIDENT,,REP,Donald J. Trump/JD Vance,17,491,148,656
Burnet,Precinct 3,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,17,160,71,248
Burnet,Precinct 3,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,0,4,5,9
Burnet,Precinct 3,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,1,1,1,3
Burnet,Precinct 3,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Burnet,Precinct 3,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 3,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,1,1
Burnet,Precinct 3,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 3,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 3,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 3,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 3,PRESIDENT,,,Under Votes,0,5,4,9
Burnet,Precinct 4,PRESIDENT,,REP,Donald J. Trump/JD Vance,38,1320,322,1680
Burnet,Precinct 4,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,78,419,98,595
Burnet,Precinct 4,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,1,5,5,11
Burnet,Precinct 4,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,0,2,2,4
Burnet,Precinct 4,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Burnet,Precinct 4,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 4,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 4,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 4,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 4,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 4,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 4,PRESIDENT,,,Under Votes,1,22,7,30
Burnet,Precinct 5,PRESIDENT,,REP,Donald J. Trump/JD Vance,35,510,138,683
Burnet,Precinct 5,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,33,142,46,221
Burnet,Precinct 5,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,0,2,1,3
Burnet,Precinct 5,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,0,1,1,2
Burnet,Precinct 5,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,1,0,1
Burnet,Precinct 5,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 5,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 5,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 5,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 5,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 5,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 5,PRESIDENT,,,Under Votes,0,3,4,7
Burnet,Precinct 6,PRESIDENT,,REP,Donald J. Trump/JD Vance,1,12,0,13
Burnet,Precinct 6,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,0,6,1,7
Burnet,Precinct 6,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0
Burnet,Precinct 6,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,0,0,0,0
Burnet,Precinct 6,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Burnet,Precinct 6,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 6,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 6,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 6,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 6,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 6,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 6,PRESIDENT,,,Under Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,PRESIDENT,,REP,Donald J. Trump/JD Vance,14,259,111,384
Burnet,Precinct 6 - MFISD,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,6,78,28,112
Burnet,Precinct 6 - MFISD,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,0,9,2,11
Burnet,Precinct 6 - MFISD,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,0,0,0,0
Burnet,Precinct 6 - MFISD,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Burnet,Precinct 6 - MFISD,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 6 - MFISD,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 6 - MFISD,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 6 - MFISD,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 6 - MFISD,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 6 - MFISD,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 6 - MFISD,PRESIDENT,,,Under Votes,0,4,7,11
Burnet,Precinct 7,PRESIDENT,,REP,Donald J. Trump/JD Vance,17,308,103,428
Burnet,Precinct 7,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,19,69,20,108
Burnet,Precinct 7,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,1,2,2,5
Burnet,Precinct 7,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,0,1,0,1
Burnet,Precinct 7,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Burnet,Precinct 7,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 7,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 7,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 7,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,1,1
Burnet,Precinct 7,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 7,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 7,PRESIDENT,,,Under Votes,0,4,0,4
Burnet,Precinct 8,PRESIDENT,,REP,Donald J. Trump/JD Vance,34,731,169,934
Burnet,Precinct 8,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,21,129,37,187
Burnet,Precinct 8,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,0,7,2,9
Burnet,Precinct 8,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,0,2,1,3
Burnet,Precinct 8,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Burnet,Precinct 8,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 8,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 8,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 8,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 8,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 8,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 8,PRESIDENT,,,Under Votes,1,3,1,5
Burnet,Precinct 9,PRESIDENT,,REP,Donald J. Trump/JD Vance,9,110,23,142
Burnet,Precinct 9,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,4,25,5,34
Burnet,Precinct 9,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0
Burnet,Precinct 9,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,0,0,0,0
Burnet,Precinct 9,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Burnet,Precinct 9,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 9,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 9,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 9,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 9,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 9,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 9,PRESIDENT,,,Under Votes,0,0,0,0
Burnet,Precinct 9 - MFISD,PRESIDENT,,REP,Donald J. Trump/JD Vance,58,1375,228,1661
Burnet,Precinct 9 - MFISD,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,54,300,61,415
Burnet,Precinct 9 - MFISD,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,0,8,1,9
Burnet,Precinct 9 - MFISD,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,0,1,1,2
Burnet,Precinct 9 - MFISD,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Burnet,Precinct 9 - MFISD,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 9 - MFISD,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 9 - MFISD,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 9 - MFISD,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 9 - MFISD,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 9 - MFISD,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 9 - MFISD,PRESIDENT,,,Under Votes,0,20,7,27
Burnet,Precinct 10,PRESIDENT,,REP,Donald J. Trump/JD Vance,29,1038,120,1187
Burnet,Precinct 10,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,37,216,29,282
Burnet,Precinct 10,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,0,14,4,18
Burnet,Precinct 10,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,0,4,0,4
Burnet,Precinct 10,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,1,0,1
Burnet,Precinct 10,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 10,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 10,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 10,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 10,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 10,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 10,PRESIDENT,,,Under Votes,1,5,2,8
Burnet,Precinct 11,PRESIDENT,,REP,Donald J. Trump/JD Vance,13,341,140,494
Burnet,Precinct 11,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,8,50,24,82
Burnet,Precinct 11,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,0,0,0,0
Burnet,Precinct 11,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,0,2,0,2
Burnet,Precinct 11,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Burnet,Precinct 11,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 11,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 11,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 11,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 11,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 11,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 11,PRESIDENT,,,Under Votes,0,4,0,4
Burnet,Precinct 12,PRESIDENT,,REP,Donald J. Trump/JD Vance,35,1111,206,1352
Burnet,Precinct 12,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,28,260,50,338
Burnet,Precinct 12,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,0,5,3,8
Burnet,Precinct 12,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,0,8,1,9
Burnet,Precinct 12,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Burnet,Precinct 12,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 12,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 12,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 12,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 12,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 12,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 12,PRESIDENT,,,Under Votes,1,9,1,11
Burnet,Precinct 13,PRESIDENT,,REP,Donald J. Trump/JD Vance,21,628,153,802
Burnet,Precinct 13,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,8,155,55,218
Burnet,Precinct 13,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,0,4,0,4
Burnet,Precinct 13,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,0,1,2,3
Burnet,Precinct 13,PRESIDENT,,,Shiva Ayyadurai/Crystal Ellis (W),0,0,0,0
Burnet,Precinct 13,PRESIDENT,,,Jessie Cuellar/Wesley Lasley (W),0,0,0,0
Burnet,Precinct 13,PRESIDENT,,,Claudia De la Cruz/Karina Garcia (W),0,0,0,0
Burnet,Precinct 13,PRESIDENT,,,Cherunda Fox/Harlan McVay (W),0,0,0,0
Burnet,Precinct 13,PRESIDENT,,,Peter Sonski/Lauren Onak (W),0,0,0,0
Burnet,Precinct 13,PRESIDENT,,,Cornel West/Melina Abdullah (W),0,0,0,0
Burnet,Precinct 13,PRESIDENT,,,Over Votes,0,0,0,0
Burnet,Precinct 13,PRESIDENT,,,Under Votes,0,6,1,7
Burnet,Precinct 14,PRESIDENT,,REP,Donald J. Trump/JD Vance,8,352,98,458
Burnet,Precinct 14,PRESIDENT,,DEM,Kamala D. Harris/Tim Walz,6,51,16,73
Burnet,Precinct 14,PRESIDENT,,LIB,Chase Oliver/Mike ter Maat,0,7,2,9
Burnet,Precinct 14,PRESIDENT,,GRN,Jill Stein/Rudolph Ware,0,0,0,0
