county,precinct,office,district,party,candidate,votes,election_day,early_voting,ballot_by_mail,provisional,limited
Collin,PCT 221,"District Judge, 471st Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 221,"District Judge, 471st Judicial District",,,Under Votes,1,302,150,1,71,80
Collin,PCT 221,"District Judge, 493rd Judicial District",,Rep,Christine A. Nowak,2485,250,2167,64,4,0
Collin,PCT 221,"District Judge, 493rd Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 221,"District Judge, 493rd Judicial District",,,Under Votes,1,291,150,1,60,80
Collin,PCT 221,"Judge, County Probate Court, Unexpired Term",,Rep,Sarah R. Duff,2515,253,2193,65,4,0
Collin,PCT 221,"Judge, County Probate Court, Unexpired Term",,,Over Votes,0,0,0,0,0,0
Collin,PCT 221,"Judge, County Probate Court, Unexpired Term",,,Under Votes,1,261,147,1,34,79
Collin,PCT 221,Sheriff,,Rep,Jim Skinner,2492,250,2172,66,4,0
Collin,PCT 221,Sheriff,,,Over Votes,0,0,0,0,0,0
Collin,PCT 221,Sheriff,,,Under Votes,1,284,150,1,55,78
Collin,PCT 221,County Tax Assessor-Collector,,Rep,Scott Grigg,2314,218,2031,61,4,0
Collin,PCT 221,County Tax Assessor-Collector,,Dem,Stephanie Cooksey,1141,99,1,1,8,960
Collin,PCT 221,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0,0
Collin,PCT 221,County Tax Assessor-Collector,,,Under Votes,317,64,232,21,0,0
Collin,PCT 221,"County Commissioner, Precinct No. 1",1,Rep,Susan Fletcher,2498,249,2179,66,4,0
Collin,PCT 221,"County Commissioner, Precinct No. 1",1,,Over Votes,0,0,0,0,0,0
Collin,PCT 221,"County Commissioner, Precinct No. 1",1,,Under Votes,1,278,151,1,48,78
Collin,PCT 221,"Constable, Precinct No. 4",4,Rep,Steve Asher,2450,245,2136,65,4,0
Collin,PCT 221,"Constable, Precinct No. 4",4,,Over Votes,0,0,0,0,0,0
Collin,PCT 221,"Constable, Precinct No. 4",4,,Under Votes,1,326,155,1,91,79
Collin,PCT 221,Proposition A - City of McKinney,,,YES,1342,175,1099,65,3,0
Collin,PCT 221,Proposition A - City of McKinney,,,NO,2229,178,1985,64,2,0
Collin,PCT 221,Proposition A - City of McKinney,,,Over Votes,0,0,0,0,0,0
Collin,PCT 221,Proposition A - City of McKinney,,,Under Votes,205,47,143,15,0,0
Collin,PCT 221,Proposition B - City of McKinney,,,YES,1370,135,1172,60,3,0
Collin,PCT 221,Proposition B - City of McKinney,,,NO,2124,200,1856,66,2,0
Collin,PCT 221,Proposition B - City of McKinney,,,Over Votes,0,0,0,0,0,0
Collin,PCT 221,Proposition B - City of McKinney,,,Under Votes,282,65,199,18,0,0
Collin,PCT 221,Proposition C - City of McKinney,,,NO,1129,99,999,31,0,0
Collin,PCT 221,Proposition C - City of McKinney,,,Over Votes,0,0,0,0,0,0
Collin,PCT 221,Proposition C - City of McKinney,,,Under Votes,320,63,240,17,0,0
Collin,PCT 221,Proposition D - City of McKinney,,,YES,2312,233,1982,92,5,0
Collin,PCT 221,Proposition D - City of McKinney,,,NO,1165,102,1027,36,0,0
Collin,PCT 221,Proposition D - City of McKinney,,,Over Votes,0,0,0,0,0,0
Collin,PCT 221,Proposition D - City of McKinney,,,Under Votes,299,65,218,16,0,0
Collin,PCT 222,President,,Rep,Donald J. Trump/JD Vance,1375,166,1177,32,0,0
Collin,PCT 222,President,,Dem,Kamala D. Harris/Tim Walz,1331,145,1121,62,3,0
Collin,PCT 222,President,,Lib,Chase Oliver/Mike ter Maat,16,3,13,0,0,0
Collin,PCT 222,President,,Grn,Jill Stein/Rudolph Ware,112,35,76,0,1,0
Collin,PCT 222,President,,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,President,,,Under Votes,19,2,17,0,0,0
Collin,PCT 222,U.S. Senate,,Rep,Ted Cruz,1277,145,1097,34,1,0
Collin,PCT 222,U.S. Senate,,Dem,Colin Allred,1462,172,1228,59,3,0
Collin,PCT 222,U.S. Senate,,Lib,Ted Brown,72,22,50,0,0,0
Collin,PCT 222,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,U.S. Senate,,,Under Votes,55,18,34,3,0,0
Collin,PCT 222,U.S. House,3,Rep,Keith Self,1436,169,1230,37,0,0
Collin,PCT 222,U.S. House,3,Dem,Sandeep Srivastava,1317,154,1108,53,2,0
Collin,PCT 222,U.S. House,3,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,U.S. House,3,,Under Votes,117,36,73,6,2,0
Collin,PCT 222,Railroad Commissioner,,Rep,Christi Craddick,1406,162,1205,39,0,0
Collin,PCT 222,Railroad Commissioner,,Dem,Katherine Culbert,1199,134,1011,50,4,0
Collin,PCT 222,Railroad Commissioner,,Lib,Hawk Dunlap,37,7,30,0,0,0
Collin,PCT 222,Railroad Commissioner,,Grn,Eddie Espinoza,95,20,72,3,0,0
Collin,PCT 222,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,Railroad Commissioner,,,Under Votes,131,34,93,4,0,0
Collin,PCT 222,"Justice, Supreme Court, Place 2",2,Rep,Jimmy Blacklock,1442,163,1242,36,1,0
Collin,PCT 222,"Justice, Supreme Court, Place 2",2,Dem,DaSean Jones,1273,157,1057,56,3,0
Collin,PCT 222,"Justice, Supreme Court, Place 2",2,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"Justice, Supreme Court, Place 2",2,,Under Votes,155,39,112,4,0,0
Collin,PCT 222,"Justice, Supreme Court, Place 4",4,Rep,John Devine,1406,159,1208,39,0,0
Collin,PCT 222,"Justice, Supreme Court, Place 4",4,Dem,Christine Vinh Weems,1303,158,1090,52,3,0
Collin,PCT 222,"Justice, Supreme Court, Place 4",4,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"Justice, Supreme Court, Place 4",4,,Under Votes,161,42,113,5,1,0
Collin,PCT 222,"Justice, Supreme Court, Place 6",6,Rep,Jane Bland,1422,163,1220,38,1,0
Collin,PCT 222,"Justice, Supreme Court, Place 6",6,Dem,Bonnie Lee Goldstein,1219,142,1022,53,2,0
Collin,PCT 222,"Justice, Supreme Court, Place 6",6,Lib,J. David Roberson,65,14,51,0,0,0
Collin,PCT 222,"Justice, Supreme Court, Place 6",6,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"Justice, Supreme Court, Place 6",6,,Under Votes,164,40,118,5,1,0
Collin,PCT 222,"Presiding Judge, Court of Criminal Appeals",,Rep,David J. Schenck,1438,166,1234,38,0,0
Collin,PCT 222,"Presiding Judge, Court of Criminal Appeals",,Dem,Holly Taylor,1282,152,1072,54,4,0
Collin,PCT 222,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,150,41,105,4,0,0
Collin,PCT 222,"Judge, Court of Criminal Appeals, Place 7",7,Rep,Gina Parker,1420,171,1208,39,2,0
Collin,PCT 222,"Judge, Court of Criminal Appeals, Place 7",7,Dem,Nancy Mulder,1270,144,1072,52,2,0
Collin,PCT 222,"Judge, Court of Criminal Appeals, Place 7",7,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"Judge, Court of Criminal Appeals, Place 7",7,,Under Votes,180,44,131,5,0,0
Collin,PCT 222,"Judge, Court of Criminal Appeals, Place 8",8,Rep,Lee Finley,1442,173,1228,39,2,0
Collin,PCT 222,"Judge, Court of Criminal Appeals, Place 8",8,Dem,Chika Anyiam,1266,146,1065,53,2,0
Collin,PCT 222,"Judge, Court of Criminal Appeals, Place 8",8,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"Judge, Court of Criminal Appeals, Place 8",8,,Under Votes,162,40,118,4,0,0
Collin,PCT 222,State Board of Education,12,Rep,Pam Little,1460,177,1246,37,0,0
Collin,PCT 222,State Board of Education,12,Dem,George King,1257,142,1057,55,3,0
Collin,PCT 222,State Board of Education,12,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,State Board of Education,12,,Under Votes,153,40,108,4,1,0
Collin,PCT 222,State Senate,8,Rep,Angela Paxton,1356,165,1156,35,0,0
Collin,PCT 222,State Senate,8,Dem,Rachel Mello,1367,155,1151,58,3,0
Collin,PCT 222,State Senate,8,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,State Senate,8,,Under Votes,147,39,104,3,1,0
Collin,PCT 222,State Representative,67,Rep,Jeff Leach,1467,179,1248,40,0,0
Collin,PCT 222,State Representative,67,Dem,Makala L. Washington,1248,137,1054,53,4,0
Collin,PCT 222,State Representative,67,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,State Representative,67,,Under Votes,155,43,109,3,0,0
Collin,PCT 222,"Chief Justice, 5th Court of Appeals District",,Rep,Justin Jay “J.J.” Koch,1392,159,1195,37,1,0
Collin,PCT 222,"Chief Justice, 5th Court of Appeals District",,Dem,Staci Williams,1284,152,1074,55,3,0
Collin,PCT 222,"Chief Justice, 5th Court of Appeals District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"Chief Justice, 5th Court of Appeals District",,,Under Votes,194,48,142,4,0,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 2",2,Rep,Jessica Lewis,1438,172,1226,40,0,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 2",2,Dem,Robbie Partida-Kipness,1224,135,1033,52,4,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 2",2,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 2",2,,Under Votes,208,52,152,4,0,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 5",5,Rep,Cynthia Barbare,1405,164,1203,37,1,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 5",5,Dem,Erin A. Nowell,1255,142,1056,55,2,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 5",5,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 5",5,,Under Votes,210,53,152,4,1,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 9",9,Rep,Matthew J. Kolodoski,1382,160,1186,36,0,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 9",9,Dem,Tina Clinton,1283,146,1079,55,3,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 9",9,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 9",9,,Under Votes,205,53,146,5,1,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 10",10,Rep,Earl Jackson,1396,156,1202,38,0,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 10",10,Dem,Amanda Reichek,1262,147,1057,54,4,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 10",10,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 10",10,,Under Votes,212,56,152,4,0,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 11",11,Rep,Gino J. Rossini,1388,162,1187,38,1,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 11",11,Dem,Kim Cooks,1253,141,1055,54,3,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 11",11,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 11",11,,Under Votes,229,56,169,4,0,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 12",12,Rep,Mike Lee,1409,164,1207,37,1,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 12",12,Dem,Ken Molberg,1251,139,1054,56,2,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 12",12,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 12",12,,Under Votes,210,56,150,3,1,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 13",13,Rep,Emily A. Miskel,1403,160,1205,38,0,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 13",13,Dem,Tonya Parker,1252,145,1050,53,4,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 13",13,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"Justice, 5th Court of Appeals District, Place 13",13,,Under Votes,215,54,156,5,0,0
Collin,PCT 222,"District Judge, 199th Judicial District",,Rep,Angela Tucker,1654,207,1400,46,1,0
Collin,PCT 222,"District Judge, 199th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"District Judge, 199th Judicial District",,,Under Votes,1,216,152,1,11,50
Collin,PCT 222,"District Judge, 380th Judicial District",,Rep,Ben Smith,1613,0,1,9,3,1372
Collin,PCT 222,"District Judge, 380th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"District Judge, 380th Judicial District",,,Under Votes,1,257,166,1,39,50
Collin,PCT 222,"District Judge, 401st Judicial District",,Rep,Kim Laseter,1630,198,1386,45,1,0
Collin,PCT 222,"District Judge, 401st Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"District Judge, 401st Judicial District",,,Under Votes,1,240,161,1,25,51
Collin,PCT 222,"District Judge, 416th Judicial District",,Rep,Andrea Stroh Thompson,1613,197,1370,45,1,0
Collin,PCT 222,"District Judge, 416th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"District Judge, 416th Judicial District",,,Under Votes,1,257,162,1,41,51
Collin,PCT 222,"District Judge, 468th Judicial District",,Rep,Lindsey Wynne,1624,197,1381,45,1,0
Collin,PCT 222,"District Judge, 468th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"District Judge, 468th Judicial District",,,Under Votes,1,246,162,1,30,51
Collin,PCT 222,"District Judge, 469th Judicial District",,Rep,Piper McCraw,1623,200,1377,45,1,0
Collin,PCT 222,"District Judge, 469th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"District Judge, 469th Judicial District",,,Under Votes,1,247,159,1,34,51
Collin,PCT 222,"District Judge, 470th Judicial District",,Rep,Brook Fulks,1620,197,1376,46,1,0
Collin,PCT 222,"District Judge, 470th Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"District Judge, 470th Judicial District",,,Under Votes,1,250,162,1,35,50
Collin,PCT 222,"District Judge, 471st Judicial District",,Rep,Andrea Bouressa,1620,196,1378,45,1,0
Collin,PCT 222,"District Judge, 471st Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"District Judge, 471st Judicial District",,,Under Votes,1,250,163,1,33,51
Collin,PCT 222,"District Judge, 493rd Judicial District",,Rep,Christine A. Nowak,1624,199,1378,46,1,0
Collin,PCT 222,"District Judge, 493rd Judicial District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"District Judge, 493rd Judicial District",,,Under Votes,1,246,160,1,33,50
Collin,PCT 222,"Judge, County Probate Court, Unexpired Term",,Rep,Sarah R. Duff,1629,199,1383,46,1,0
Collin,PCT 222,"Judge, County Probate Court, Unexpired Term",,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"Judge, County Probate Court, Unexpired Term",,,Under Votes,1,241,160,1,28,50
Collin,PCT 222,Sheriff,,Rep,Jim Skinner,1624,196,1380,47,1,0
Collin,PCT 222,Sheriff,,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,Sheriff,,,Under Votes,1,246,163,1,31,49
Collin,PCT 222,County Tax Assessor-Collector,,Rep,Scott Grigg,1441,166,1236,38,1,0
Collin,PCT 222,County Tax Assessor-Collector,,Dem,Stephanie Cooksey,1171,80,1,3,2,984
Collin,PCT 222,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,County Tax Assessor-Collector,,,Under Votes,256,59,191,6,0,0
Collin,PCT 222,"Constable, Precinct No. 1",1,Rep,Matt Carpenter,1618,192,1380,45,1,0
Collin,PCT 222,"Constable, Precinct No. 1",1,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,"Constable, Precinct No. 1",1,,Under Votes,1,252,167,1,31,51
Collin,PCT 222,Proposition A - Allen ISD,,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,Proposition A - Allen ISD,,,Under Votes,193,47,140,6,0,0
Collin,PCT 222,Proposition B - Allen ISD,,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,Proposition B - Allen ISD,,,Under Votes,204,49,148,7,0,0
Collin,PCT 222,Proposition C - Allen ISD,,,Over Votes,0,0,0,0,0,0
Collin,PCT 222,Proposition C - Allen ISD,,,Under Votes,210,51,152,7,0,0
Collin,PCT 223,President,,Rep,Donald J. Trump/JD Vance,890,126,747,17,0,0
Collin,PCT 223,President,,Dem,Kamala D. Harris/Tim Walz,879,125,719,34,1,0
Collin,PCT 223,President,,Lib,Chase Oliver/Mike ter Maat,8,0,8,0,0,0
Collin,PCT 223,President,,Grn,Jill Stein/Rudolph Ware,35,9,26,0,0,0
Collin,PCT 223,President,,,Over Votes,0,0,0,0,0,0
Collin,PCT 223,President,,,Under Votes,11,2,9,0,0,0
Collin,PCT 223,U.S. Senate,,Rep,Ted Cruz,843,110,718,15,0,0
Collin,PCT 223,U.S. Senate,,Dem,Colin Allred,926,136,754,35,1,0
Collin,PCT 223,U.S. Senate,,Lib,Ted Brown,35,10,25,0,0,0
Collin,PCT 223,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Collin,PCT 223,U.S. Senate,,,Under Votes,31,8,21,2,0,0
Collin,PCT 223,U.S. House,3,Rep,Keith Self,969,133,818,18,0,0
Collin,PCT 223,U.S. House,3,Dem,Sandeep Srivastava,812,118,660,33,1,0
Collin,PCT 223,U.S. House,3,,Over Votes,0,0,0,0,0,0
Collin,PCT 223,U.S. House,3,,Under Votes,58,15,42,1,0,0
Collin,PCT 223,Railroad Commissioner,,Rep,Christi Craddick,933,127,788,18,0,0
Collin,PCT 223,Railroad Commissioner,,Dem,Katherine Culbert,763,103,632,27,1,0
Collin,PCT 223,Railroad Commissioner,,Lib,Hawk Dunlap,37,9,27,1,0,0
Collin,PCT 223,Railroad Commissioner,,Grn,Eddie Espinoza,27,5,21,1,0,0
Collin,PCT 223,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Collin,PCT 223,Railroad Commissioner,,,Under Votes,79,22,52,5,0,0
Collin,PCT 223,"Justice, Supreme Court, Place 2",2,Rep,Jimmy Blacklock,957,131,808,18,0,0
Collin,PCT 223,"Justice, Supreme Court, Place 2",2,Dem,DaSean Jones,811,116,665,29,1,0
Collin,PCT 223,"Justice, Supreme Court, Place 2",2,,Over Votes,0,0,0,0,0,0
Collin,PCT 223,"Justice, Supreme Court, Place 2",2,,Under Votes,71,19,47,5,0,0
Collin,PCT 223,"Justice, Supreme Court, Place 4",4,Rep,John Devine,925,127,780,18,0,0
Collin,PCT 223,"Justice, Supreme Court, Place 4",4,Dem,Christine Vinh Weems,827,119,679,28,1,0
Collin,PCT 223,"Justice, Supreme Court, Place 4",4,,Over Votes,0,0,0,0,0,0
Collin,PCT 223,"Justice, Supreme Court, Place 4",4,,Under Votes,87,20,61,6,0,0
Collin,PCT 223,"Justice, Supreme Court, Place 6",6,Rep,Jane Bland,933,121,795,17,0,0
Collin,PCT 223,"Justice, Supreme Court, Place 6",6,Dem,Bonnie Lee Goldstein,779,110,641,27,1,0
Collin,PCT 223,"Justice, Supreme Court, Place 6",6,Lib,J. David Roberson,52,13,37,2,0,0
Collin,PCT 223,"Justice, Supreme Court, Place 6",6,,Over Votes,0,0,0,0,0,0
Collin,PCT 223,"Justice, Supreme Court, Place 6",6,,Under Votes,75,22,47,6,0,0
Collin,PCT 223,"Presiding Judge, Court of Criminal Appeals",,Rep,David J. Schenck,976,136,820,20,0,0
Collin,PCT 223,"Presiding Judge, Court of Criminal Appeals",,Dem,Holly Taylor,787,110,650,26,1,0
Collin,PCT 223,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0,0,0
Collin,PCT 223,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,76,20,50,6,0,0
Collin,PCT 223,"Judge, Court of Criminal Appeals, Place 7",7,Rep,Gina Parker,964,138,807,19,0,0
Collin,PCT 223,"Judge, Court of Criminal Appeals, Place 7",7,Dem,Nancy Mulder,787,106,654,26,1,0
Collin,PCT 223,"Judge, Court of Criminal Appeals, Place 7",7,,Over Votes,0,0,0,0,0,0
Collin,PCT 223,"Judge, Court of Criminal Appeals, Place 7",7,,Under Votes,88,22,59,7,0,0
Collin,PCT 223,"Judge, Court of Criminal Appeals, Place 8",8,Rep,Lee Finley,961,136,806,19,0,0
Collin,PCT 223,"Judge, Court of Criminal Appeals, Place 8",8,Dem,Chika Anyiam,789,107,655,26,1,0
Collin,PCT 223,"Judge, Court of Criminal Appeals, Place 8",8,,Over Votes,0,0,0,0,0,0
Collin,PCT 223,"Judge, Court of Criminal Appeals, Place 8",8,,Under Votes,89,23,59,7,0,0
Collin,PCT 223,State Board of Education,12,Rep,Pam Little,966,135,813,18,0,0
Collin,PCT 223,State Board of Education,12,Dem,George King,796,108,659,28,1,0
Collin,PCT 223,State Board of Education,12,,Over Votes,0,0,0,0,0,0
Collin,PCT 223,State Board of Education,12,,Under Votes,77,23,48,6,0,0
Collin,PCT 223,State Senate,8,Rep,Angela Paxton,916,136,765,15,0,0
Collin,PCT 223,State Senate,8,Dem,Rachel Mello,855,111,712,31,1,0
Collin,PCT 223,State Senate,8,,Over Votes,0,0,0,0,0,0
Collin,PCT 223,State Senate,8,,Under Votes,68,19,43,6,0,0
Collin,PCT 223,State Representative,67,Rep,Jeff Leach,982,128,835,19,0,0
Collin,PCT 223,State Representative,67,Dem,Makala L. Washington,773,113,633,26,1,0
Collin,PCT 223,State Representative,67,,Over Votes,0,0,0,0,0,0
Collin,PCT 223,State Representative,67,,Under Votes,84,25,52,7,0,0
Collin,PCT 223,"Chief Justice, 5th Court of Appeals District",,Rep,Justin Jay “J.J.” Koch,935,122,795,18,0,0
Collin,PCT 223,"Chief Justice, 5th Court of Appeals District",,Dem,Staci Williams,801,113,659,28,1,0
Collin,PCT 223,"Chief Justice, 5th Court of Appeals District",,,Over Votes,0,0,0,0,0,0
Collin,PCT 223,"Chief Justice, 5th Court of Appeals District",,,Under Votes,103,31,66,6,0,0
Collin,PCT 223,"Justice, 5th Court of Appeals District, Place 2",2,Rep,Jessica Lewis,943,131,795,17,0,0
Collin,PCT 223,"Justice, 5th Court of Appeals District, Place 2",2,Dem,Robbie Partida-Kipness,780,105,645,29,1,0
Collin,PCT 223,"Justice, 5th Court of Appeals District, Place 2",2,,Over Votes,0,0,0,0,0,0
Collin,PCT 223,"Justice, 5th Court of Appeals District, Place 2",2,,Under Votes,116,30,80,6,0,0
Collin,PCT 223,"Justice, 5th Court of Appeals District, Place 5",5,Rep,Cynthia Barbare,934,128,789,17,0,0
Collin,PCT 223,"Justice, 5th Court of Appeals District, Place 5",5,Dem,Erin A. Nowell,786,108,648,29,1,0
Collin,PCT 223,"Justice, 5th Court of Appeals District, Place 5",5,,Over Votes,0,0,0,0,0,0
Collin,PCT 223,"Justice, 5th Court of Appeals District, Place 5",5,,Under Votes,119,30,83,6,0,0
Collin,PCT 223,"Justice, 5th Court of Appeals District, Place 9",9,Rep,Matthew J. Kolodoski,925,122,783,20,0,0
Collin,PCT 223,"Justice, 5th Court of Appeals District, Place 9",9,Dem,Tina Clinton,794,113,654,26,1,0
Collin,PCT 223,"Justice, 5th Court of Appeals District, Place 9",9,,Over Votes,0,0,0,0,0,0
Collin,PCT 223,"Justice, 5th Court of Appeals District, Place 9",9,,Under Votes,120,31,83,6,0,0
Collin,PCT 223,"Justice, 5th Court of Appeals District, Place 10",10,Rep,Earl Jackson,929,127,783,19,0,0
Collin,PCT 223,"Justice, 5th Court of Appeals District, Place 10",10,Dem,Amanda Reichek,790,108,654,27,1,0
Collin,PCT 223,"Justice, 5th Court of Appeals District, Place 10",10,,Over Votes,0,0,0,0,0,0
Collin,PCT 223,"Justice, 5th Court of Appeals District, Place 10",10,,Under Votes,120,31,83,6,0,0
Collin,PCT 223,"Justice, 5th Court of Appeals District, Place 11",11,Rep,Gino J. Rossini,934,122,793,19,0,0
Collin,PCT 223,"Justice, 5th Court of Appeals District, Place 11",11,Dem,Kim Cooks,778,113,637,27,1,0
Collin,PCT 223,"Justice, 5th Court of Appeals District, Place 11",11,,Over Votes,0,0,0,0,0,0
Collin,PCT 223,"Justice, 5th Court of Appeals District, Place 11",11,,Under Votes,127,31,90,6,0,0
