county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional
Bowie,14A,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,14A,President,,REP,Donald J. Trump,431,7,337,85,2
Bowie,14A,President,,DEM,Kamala D. Harris,239,15,180,44,0
Bowie,14A,President,,LIB,Chase Oliver,0,0,0,0,0
Bowie,14A,President,,GRN,Jill Stein,1,0,1,0,0
Bowie,14A,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,14A,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0
Bowie,14A,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,14A,President,,,Uncertified,0,0,0,0,0
Bowie,14A,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,14A,President,,,Not Assigned,0,0,0,0,0
Bowie,14A,President,,,Over Votes,0,0,0,0,0
Bowie,14A,President,,,Under Votes,1,0,1,0,0
Bowie,14A,U.S. Senate,,REP,Ted Cruz,405,7,323,74,1
Bowie,14A,U.S. Senate,,DEM,Colin Allred,239,15,174,49,1
Bowie,14A,U.S. Senate,,LIB,Ted Brown,8,0,7,1,0
Bowie,14A,U.S. Senate,,,Uncertified,2,0,0,1,1
Bowie,14A,U.S. Senate,,,Analisa Roche,1,0,0,1,0
Bowie,14A,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,14A,U.S. Senate,,,Not Assigned,0,0,0,0,0
Bowie,14A,U.S. Senate,,,Over Votes,0,0,0,0,0
Bowie,14A,U.S. Senate,,,Under Votes,17,0,14,3,0
Bowie,14A,U.S. House,1,REP,Nathaniel Moran,468,9,355,103,1
Bowie,14A,U.S. House,1,,Over Votes,0,0,0,0,0
Bowie,14A,U.S. House,1,,Under Votes,204,13,164,26,1
Bowie,14A,Railroad Commissioner,,REP,Christi Craddick,402,8,314,79,1
Bowie,14A,Railroad Commissioner,,DEM,Katherine Culbert,218,13,165,40,0
Bowie,14A,Railroad Commissioner,,LIB,Hawk Dunlap,5,0,3,2,0
Bowie,14A,Railroad Commissioner,,GRN,Eddie Espinoza,5,0,3,2,0
Bowie,14A,Railroad Commissioner,,,Uncertified,1,0,0,0,1
Bowie,14A,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,14A,Railroad Commissioner,,,Not Assigned,0,0,0,0,0
Bowie,14A,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,14A,Railroad Commissioner,,,Under Votes,41,1,34,5,1
Bowie,14A,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,420,7,328,83,2
Bowie,14A,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,216,14,162,40,0
Bowie,14A,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,14A,"Justice, Supreme Court, Pl 2",,,Under Votes,36,1,29,6,0
Bowie,14A,"Justice, Supreme Court, Pl 4",,REP,John Devine,402,7,312,82,1
Bowie,14A,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,224,13,170,41,0
Bowie,14A,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,14A,"Justice, Supreme Court, Pl 4",,,Under Votes,46,2,37,6,1
Bowie,14A,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,410,7,320,82,1
Bowie,14A,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,213,14,165,34,0
Bowie,14A,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,14,0,7,6,1
Bowie,14A,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,14A,"Justice, Supreme Court, Pl 6",,,Under Votes,35,1,27,7,0
Bowie,14A,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,408,6,320,80,2
Bowie,14A,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,223,14,168,41,0
Bowie,14A,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,14A,"Presiding Judge, Ct of Crim App",,,Under Votes,41,2,31,8,0
Bowie,14A,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,414,6,325,81,2
Bowie,14A,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,214,14,159,41,0
Bowie,14A,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,14A,"Judge, Ct of Crim App, Pl 7",,,Under Votes,44,2,35,7,0
Bowie,14A,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,408,6,321,79,2
Bowie,14A,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,220,14,163,43,0
Bowie,14A,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,14A,"Judge, Ct of Crim App, Pl 8",,,Under Votes,44,2,35,7,0
Bowie,14A,"Member, State BoE, Dist 12",,REP,Pam Little,411,7,324,78,2
Bowie,14A,"Member, State BoE, Dist 12",,DEM,George King,217,14,160,43,0
Bowie,14A,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,14A,"Member, State BoE, Dist 12",,,Under Votes,44,1,35,8,0
Bowie,14A,State Representative,1,REP,Gary VanDeaver,494,10,374,109,1
Bowie,14A,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,14A,State Representative,1,,Under Votes,178,12,145,20,1
Bowie,14A,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,462,8,352,101,1
Bowie,14A,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,14A,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,210,14,167,28,1
Bowie,14A,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,469,9,358,101,1
Bowie,14A,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,14A,"Dist Judge, 5th Judicial Dist",,,Under Votes,203,13,161,28,1
Bowie,14A,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,477,11,361,104,1
Bowie,14A,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,14A,"Dist Judge, 202nd Judicial Dist",,,Under Votes,195,11,158,25,1
Bowie,14A,Sheriff,,REP,Jeff Neal,491,11,372,107,1
Bowie,14A,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,14A,Sheriff,,,Under Votes,181,11,147,22,1
Bowie,14A,County Tax Assessor-Collector,,REP,Josh Davis,483,9,367,106,1
Bowie,14A,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,14A,County Tax Assessor-Collector,,,Under Votes,189,13,152,23,1
Bowie,14A,County Commissioner Pct 3,,REP,James Strain,465,9,354,101,1
Bowie,14A,County Commissioner Pct 3,,,Over Votes,0,0,0,0,0
Bowie,14A,County Commissioner Pct 3,,,Under Votes,207,13,165,28,1
Bowie,14A,Constable Precinct 2,,REP,Chad Ford,477,9,364,103,1
Bowie,14A,Constable Precinct 2,,,Over Votes,0,0,0,0,0
Bowie,14A,Constable Precinct 2,,,Under Votes,195,13,155,26,1
Bowie,15,Registered Voters,,,,621,,,,
Bowie,15,Ballots Cast,,,,438,16,298,124,0
Bowie,15,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,15,President,,REP,Donald J. Trump,393,15,262,116,0
Bowie,15,President,,DEM,Kamala D. Harris,42,1,35,6,0
Bowie,15,President,,LIB,Chase Oliver,2,0,1,1,0
Bowie,15,President,,GRN,Jill Stein,1,0,0,1,0
Bowie,15,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,15,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0
Bowie,15,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,15,President,,,Uncertified,0,0,0,0,0
Bowie,15,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,15,President,,,Not Assigned,0,0,0,0,0
Bowie,15,President,,,Over Votes,0,0,0,0,0
Bowie,15,President,,,Under Votes,0,0,0,0,0
Bowie,15,U.S. Senate,,REP,Ted Cruz,383,15,257,111,0
Bowie,15,U.S. Senate,,DEM,Colin Allred,48,1,38,9,0
Bowie,15,U.S. Senate,,LIB,Ted Brown,2,0,1,1,0
Bowie,15,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,15,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,15,U.S. Senate,,,Uncertified,0,0,0,0,0
Bowie,15,U.S. Senate,,,Not Assigned,0,0,0,0,0
Bowie,15,U.S. Senate,,,Over Votes,0,0,0,0,0
Bowie,15,U.S. Senate,,,Under Votes,5,0,2,3,0
Bowie,15,U.S. House,4,REP,Pat Fallon,382,15,255,112,0
Bowie,15,U.S. House,4,DEM,Simon Cardell,42,1,34,7,0
Bowie,15,U.S. House,4,,Over Votes,0,0,0,0,0
Bowie,15,U.S. House,4,,Under Votes,14,0,9,5,0
Bowie,15,Railroad Commissioner,,REP,Christi Craddick,376,15,252,109,0
Bowie,15,Railroad Commissioner,,DEM,Katherine Culbert,40,1,33,6,0
Bowie,15,Railroad Commissioner,,LIB,Hawk Dunlap,3,0,2,1,0
Bowie,15,Railroad Commissioner,,GRN,Eddie Espinoza,4,0,2,2,0
Bowie,15,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,15,Railroad Commissioner,,,Uncertified,0,0,0,0,0
Bowie,15,Railroad Commissioner,,,Not Assigned,0,0,0,0,0
Bowie,15,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,15,Railroad Commissioner,,,Under Votes,15,0,9,6,0
Bowie,15,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,383,15,257,111,0
Bowie,15,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,41,1,33,7,0
Bowie,15,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,15,"Justice, Supreme Court, Pl 2",,,Under Votes,14,0,8,6,0
Bowie,15,"Justice, Supreme Court, Pl 4",,REP,John Devine,378,15,253,110,0
Bowie,15,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,42,1,33,8,0
Bowie,15,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,15,"Justice, Supreme Court, Pl 4",,,Under Votes,18,0,12,6,0
Bowie,15,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,372,15,253,104,0
Bowie,15,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,43,1,32,10,0
Bowie,15,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,5,0,2,3,0
Bowie,15,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,15,"Justice, Supreme Court, Pl 6",,,Under Votes,18,0,11,7,0
Bowie,15,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,374,15,251,108,0
Bowie,15,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,42,1,33,8,0
Bowie,15,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,15,"Presiding Judge, Ct of Crim App",,,Under Votes,22,0,14,8,0
Bowie,15,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,377,15,253,109,0
Bowie,15,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,42,1,33,8,0
Bowie,15,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,15,"Judge, Ct of Crim App, Pl 7",,,Under Votes,19,0,12,7,0
Bowie,15,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,381,15,256,110,0
Bowie,15,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,39,1,31,7,0
Bowie,15,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,15,"Judge, Ct of Crim App, Pl 8",,,Under Votes,18,0,11,7,0
Bowie,15,"Member, State BoE, Dist 12",,REP,Pam Little,376,15,252,109,0
Bowie,15,"Member, State BoE, Dist 12",,DEM,George King,40,1,33,6,0
Bowie,15,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,15,"Member, State BoE, Dist 12",,,Under Votes,22,0,13,9,0
Bowie,15,State Representative,1,REP,Gary VanDeaver,380,13,257,110,0
Bowie,15,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,15,State Representative,1,,Under Votes,58,3,41,14,0
Bowie,15,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,376,14,253,109,0
Bowie,15,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,15,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,62,2,45,15,0
Bowie,15,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,378,14,255,109,0
Bowie,15,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,15,"Dist Judge, 5th Judicial Dist",,,Under Votes,60,2,43,15,0
Bowie,15,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,381,14,255,112,0
Bowie,15,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,15,"Dist Judge, 202nd Judicial Dist",,,Under Votes,57,2,43,12,0
Bowie,15,Sheriff,,REP,Jeff Neal,389,15,261,113,0
Bowie,15,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,15,Sheriff,,,Under Votes,49,1,37,11,0
Bowie,15,County Tax Assessor-Collector,,REP,Josh Davis,379,14,255,110,0
Bowie,15,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,15,County Tax Assessor-Collector,,,Under Votes,59,2,43,14,0
Bowie,15,County Commissioner Pct 3,,REP,James Strain,378,14,254,110,0
Bowie,15,County Commissioner Pct 3,,,Over Votes,0,0,0,0,0
Bowie,15,County Commissioner Pct 3,,,Under Votes,60,2,44,14,0
Bowie,15,Constable Precinct 2,,REP,Chad Ford,381,15,256,110,0
Bowie,15,Constable Precinct 2,,,Over Votes,0,0,0,0,0
Bowie,15,Constable Precinct 2,,,Under Votes,57,1,42,14,0
Bowie,16,Registered Voters,,,,1481,,,,
Bowie,16,Ballots Cast,,,,964,21,613,330,0
Bowie,16,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,16,President,,REP,Donald J. Trump,883,13,564,306,0
Bowie,16,President,,DEM,Kamala D. Harris,76,7,46,23,0
Bowie,16,President,,LIB,Chase Oliver,2,0,1,1,0
Bowie,16,President,,GRN,Jill Stein,0,0,0,0,0
Bowie,16,President,,,Peter Sonski/Lauren Onak,2,0,2,0,0
Bowie,16,President,,,Uncertified,1,0,1,0,0
Bowie,16,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,16,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,16,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,16,President,,,Not Assigned,0,0,0,0,0
Bowie,16,President,,,Over Votes,0,0,0,0,0
Bowie,16,President,,,Under Votes,0,0,0,0,0
Bowie,16,U.S. Senate,,REP,Ted Cruz,859,13,553,293,0
Bowie,16,U.S. Senate,,DEM,Colin Allred,83,7,52,24,0
Bowie,16,U.S. Senate,,LIB,Ted Brown,15,1,4,10,0
Bowie,16,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,16,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,16,U.S. Senate,,,Uncertified,0,0,0,0,0
Bowie,16,U.S. Senate,,,Not Assigned,0,0,0,0,0
Bowie,16,U.S. Senate,,,Over Votes,0,0,0,0,0
Bowie,16,U.S. Senate,,,Under Votes,7,0,4,3,0
Bowie,16,U.S. House,1,REP,Nathaniel Moran,816,12,520,284,0
Bowie,16,U.S. House,1,,Over Votes,0,0,0,0,0
Bowie,16,U.S. House,1,,Under Votes,148,9,93,46,0
Bowie,16,Railroad Commissioner,,REP,Christi Craddick,816,12,524,280,0
Bowie,16,Railroad Commissioner,,DEM,Katherine Culbert,70,8,44,18,0
Bowie,16,Railroad Commissioner,,LIB,Hawk Dunlap,27,1,13,13,0
Bowie,16,Railroad Commissioner,,GRN,Eddie Espinoza,6,0,3,3,0
Bowie,16,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,16,Railroad Commissioner,,,Uncertified,0,0,0,0,0
Bowie,16,Railroad Commissioner,,,Not Assigned,0,0,0,0,0
Bowie,16,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,16,Railroad Commissioner,,,Under Votes,45,0,29,16,0
Bowie,16,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,845,13,539,293,0
Bowie,16,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,75,8,46,21,0
Bowie,16,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,16,"Justice, Supreme Court, Pl 2",,,Under Votes,44,0,28,16,0
Bowie,16,"Justice, Supreme Court, Pl 4",,REP,John Devine,833,14,533,286,0
Bowie,16,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,87,7,53,27,0
Bowie,16,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,16,"Justice, Supreme Court, Pl 4",,,Under Votes,44,0,27,17,0
Bowie,16,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,830,13,532,285,0
Bowie,16,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,71,7,44,20,0
Bowie,16,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,23,1,11,11,0
Bowie,16,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,16,"Justice, Supreme Court, Pl 6",,,Under Votes,40,0,26,14,0
Bowie,16,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,844,14,535,295,0
Bowie,16,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,77,7,50,20,0
Bowie,16,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,16,"Presiding Judge, Ct of Crim App",,,Under Votes,43,0,28,15,0
Bowie,16,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,847,15,538,294,0
Bowie,16,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,74,6,47,21,0
Bowie,16,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,16,"Judge, Ct of Crim App, Pl 7",,,Under Votes,43,0,28,15,0
Bowie,16,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,847,15,537,295,0
Bowie,16,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,71,6,47,18,0
Bowie,16,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,16,"Judge, Ct of Crim App, Pl 8",,,Under Votes,46,0,29,17,0
Bowie,16,"Member, State BoE, Dist 12",,REP,Pam Little,834,15,531,288,0
Bowie,16,"Member, State BoE, Dist 12",,DEM,George King,81,6,50,25,0
Bowie,16,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,16,"Member, State BoE, Dist 12",,,Under Votes,49,0,32,17,0
Bowie,16,State Representative,1,REP,Gary VanDeaver,848,14,540,294,0
Bowie,16,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,16,State Representative,1,,Under Votes,116,7,73,36,0
Bowie,16,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,836,14,528,294,0
Bowie,16,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,16,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,128,7,85,36,0
Bowie,16,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,846,14,540,292,0
Bowie,16,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,16,"Dist Judge, 5th Judicial Dist",,,Under Votes,118,7,73,38,0
Bowie,16,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,849,15,540,294,0
Bowie,16,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,16,"Dist Judge, 202nd Judicial Dist",,,Under Votes,115,6,73,36,0
Bowie,16,Sheriff,,REP,Jeff Neal,861,14,550,297,0
Bowie,16,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,16,Sheriff,,,Under Votes,103,7,63,33,0
Bowie,16,County Tax Assessor-Collector,,REP,Josh Davis,859,14,549,296,0
Bowie,16,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,16,County Tax Assessor-Collector,,,Under Votes,105,7,64,34,0
Bowie,16,Constable Precinct 5,,REP,Robbie Caudle,828,16,523,289,0
Bowie,16,Constable Precinct 5,,,Over Votes,0,0,0,0,0
Bowie,16,Constable Precinct 5,,,Under Votes,136,5,90,41,0
Bowie,16A,Registered Voters,,,,72,,,,
Bowie,16A,Ballots Cast,,,,51,1,37,13,0
Bowie,16A,Ballots Cast Blank,,,,0,0,0,0,0
Bowie,16A,President,,REP,Donald J. Trump,44,1,32,11,0
Bowie,16A,President,,DEM,Kamala D. Harris,7,0,5,2,0
Bowie,16A,President,,LIB,Chase Oliver,0,0,0,0,0
Bowie,16A,President,,GRN,Jill Stein,0,0,0,0,0
Bowie,16A,President,,,Claudia De la Cruz/Karina Garcia,0,0,0,0,0
Bowie,16A,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0
Bowie,16A,President,,,Cornel West/Melina Abdullah,0,0,0,0,0
Bowie,16A,President,,,Uncertified,0,0,0,0,0
Bowie,16A,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0
Bowie,16A,President,,,Not Assigned,0,0,0,0,0
Bowie,16A,President,,,Over Votes,0,0,0,0,0
Bowie,16A,President,,,Under Votes,0,0,0,0,0
Bowie,16A,U.S. Senate,,REP,Ted Cruz,45,1,33,11,0
Bowie,16A,U.S. Senate,,DEM,Colin Allred,6,0,4,2,0
Bowie,16A,U.S. Senate,,LIB,Ted Brown,0,0,0,0,0
Bowie,16A,U.S. Senate,,,Tracy Andrus,0,0,0,0,0
Bowie,16A,U.S. Senate,,,Analisa Roche,0,0,0,0,0
Bowie,16A,U.S. Senate,,,Uncertified,0,0,0,0,0
Bowie,16A,U.S. Senate,,,Not Assigned,0,0,0,0,0
Bowie,16A,U.S. Senate,,,Over Votes,0,0,0,0,0
Bowie,16A,U.S. Senate,,,Under Votes,0,0,0,0,0
Bowie,16A,U.S. House,4,REP,Pat Fallon,44,1,33,10,0
Bowie,16A,U.S. House,4,DEM,Simon Cardell,5,0,3,2,0
Bowie,16A,U.S. House,4,,Over Votes,0,0,0,0,0
Bowie,16A,U.S. House,4,,Under Votes,2,0,1,1,0
Bowie,16A,Railroad Commissioner,,REP,Christi Craddick,43,1,32,10,0
Bowie,16A,Railroad Commissioner,,DEM,Katherine Culbert,5,0,3,2,0
Bowie,16A,Railroad Commissioner,,LIB,Hawk Dunlap,0,0,0,0,0
Bowie,16A,Railroad Commissioner,,GRN,Eddie Espinoza,1,0,1,0,0
Bowie,16A,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0
Bowie,16A,Railroad Commissioner,,,Uncertified,0,0,0,0,0
Bowie,16A,Railroad Commissioner,,,Not Assigned,0,0,0,0,0
Bowie,16A,Railroad Commissioner,,,Over Votes,0,0,0,0,0
Bowie,16A,Railroad Commissioner,,,Under Votes,2,0,1,1,0
Bowie,16A,"Justice, Supreme Court, Pl 2",,REP,Jimmy Blacklock,44,1,33,10,0
Bowie,16A,"Justice, Supreme Court, Pl 2",,DEM,DaSean Jones,5,0,3,2,0
Bowie,16A,"Justice, Supreme Court, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,16A,"Justice, Supreme Court, Pl 2",,,Under Votes,2,0,1,1,0
Bowie,16A,"Justice, Supreme Court, Pl 4",,REP,John Devine,44,1,33,10,0
Bowie,16A,"Justice, Supreme Court, Pl 4",,DEM,Christine Vinh Weems,5,0,3,2,0
Bowie,16A,"Justice, Supreme Court, Pl 4",,,Over Votes,0,0,0,0,0
Bowie,16A,"Justice, Supreme Court, Pl 4",,,Under Votes,2,0,1,1,0
Bowie,16A,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,45,1,34,10,0
Bowie,16A,"Justice, Supreme Court, Pl 6",,DEM,Bonnie Lee Goldstein,5,0,3,2,0
Bowie,16A,"Justice, Supreme Court, Pl 6",,LIB,J. David Roberson,0,0,0,0,0
Bowie,16A,"Justice, Supreme Court, Pl 6",,,Over Votes,0,0,0,0,0
Bowie,16A,"Justice, Supreme Court, Pl 6",,,Under Votes,1,0,0,1,0
Bowie,16A,"Presiding Judge, Ct of Crim App",,REP,David J. Schenck,44,1,33,10,0
Bowie,16A,"Presiding Judge, Ct of Crim App",,DEM,Holly Taylor,6,0,4,2,0
Bowie,16A,"Presiding Judge, Ct of Crim App",,,Over Votes,0,0,0,0,0
Bowie,16A,"Presiding Judge, Ct of Crim App",,,Under Votes,1,0,0,1,0
Bowie,16A,"Judge, Ct of Crim App, Pl 7",,REP,Gina Parker,45,1,34,10,0
Bowie,16A,"Judge, Ct of Crim App, Pl 7",,DEM,Nancy Mulder,5,0,3,2,0
Bowie,16A,"Judge, Ct of Crim App, Pl 7",,,Over Votes,0,0,0,0,0
Bowie,16A,"Judge, Ct of Crim App, Pl 7",,,Under Votes,1,0,0,1,0
Bowie,16A,"Judge, Ct of Crim App, Pl 8",,REP,Lee Finley,44,1,33,10,0
Bowie,16A,"Judge, Ct of Crim App, Pl 8",,DEM,Chika Anyiam,6,0,4,2,0
Bowie,16A,"Judge, Ct of Crim App, Pl 8",,,Over Votes,0,0,0,0,0
Bowie,16A,"Judge, Ct of Crim App, Pl 8",,,Under Votes,1,0,0,1,0
Bowie,16A,"Member, State BoE, Dist 12",,REP,Pam Little,45,1,34,10,0
Bowie,16A,"Member, State BoE, Dist 12",,DEM,George King,5,0,3,2,0
Bowie,16A,"Member, State BoE, Dist 12",,,Over Votes,0,0,0,0,0
Bowie,16A,"Member, State BoE, Dist 12",,,Under Votes,1,0,0,1,0
Bowie,16A,State Representative,1,REP,Gary VanDeaver,45,1,33,11,0
Bowie,16A,State Representative,1,,Over Votes,0,0,0,0,0
Bowie,16A,State Representative,1,,Under Votes,6,0,4,2,0
Bowie,16A,"Justice, 6th Ct of App Dist, Pl 2",,REP,Jeff Rambin,44,1,32,11,0
Bowie,16A,"Justice, 6th Ct of App Dist, Pl 2",,,Over Votes,0,0,0,0,0
Bowie,16A,"Justice, 6th Ct of App Dist, Pl 2",,,Under Votes,7,0,5,2,0
Bowie,16A,"Dist Judge, 5th Judicial Dist",,REP,Bill Miller,45,1,33,11,0
Bowie,16A,"Dist Judge, 5th Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,16A,"Dist Judge, 5th Judicial Dist",,,Under Votes,6,0,4,2,0
Bowie,16A,"Dist Judge, 202nd Judicial Dist",,REP,John Tidwell,42,1,31,10,0
Bowie,16A,"Dist Judge, 202nd Judicial Dist",,,Over Votes,0,0,0,0,0
Bowie,16A,"Dist Judge, 202nd Judicial Dist",,,Under Votes,9,0,6,3,0
Bowie,16A,Sheriff,,REP,Jeff Neal,44,1,33,10,0
Bowie,16A,Sheriff,,,Over Votes,0,0,0,0,0
Bowie,16A,Sheriff,,,Under Votes,7,0,4,3,0
Bowie,16A,County Tax Assessor-Collector,,REP,Josh Davis,45,1,34,10,0
Bowie,16A,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0
Bowie,16A,County Tax Assessor-Collector,,,Under Votes,6,0,3,3,0
Bowie,16A,Constable Precinct 5,,REP,Robbie Caudle,42,1,30,11,0
