county,precinct,office,district,candidate,party,absentee,early_voting,election_day,votes
Jim Wells,6 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 3",,Under Votes,,0,7,4,11
Jim Wells,6 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 3",,Over Votes,,0,1,0,1
Jim Wells,6 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 4",,Melissa Broquet,,1,25,25,51
Jim Wells,6 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 4",,"Robert ""Cuate"" Briones",,2,32,50,84
Jim Wells,6 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 4",,Under Votes,,0,6,3,9
Jim Wells,6 - SDISD,"SAN DIEGO INDEPENDENT SCHOOL DISTRICT Trustee, Place 4",,Over Votes,,0,0,0,0
Jim Wells,7,Ballots Cast,,,,,,,1500
Jim Wells,7,President,,Donald J. Trump,REP,10,630,241,881
Jim Wells,7,President,,Kamala D. Harris,DEM,21,459,129,609
Jim Wells,7,President,,Chase Oliver,LIB,0,0,0,0
Jim Wells,7,President,,Jill Stein,GRN,0,1,2,3
Jim Wells,7,President,,Under Votes,,0,5,0,5
Jim Wells,7,President,,Over Votes,,0,1,1,2
Jim Wells,7,U.S. Senate,,Ted Cruz,REP,10,581,211,802
Jim Wells,7,U.S. Senate,,Colin Allred,DEM,21,483,145,649
Jim Wells,7,U.S. Senate,,Ted Brown,LIB,0,19,9,28
Jim Wells,7,U.S. Senate,,Under Votes,,0,13,7,20
Jim Wells,7,U.S. Senate,,Over Votes,,0,0,1,1
Jim Wells,7,U.S. House,15,Monica De La Cruz,REP,10,623,226,859
Jim Wells,7,U.S. House,15,Michelle Vallejo,DEM,21,435,134,590
Jim Wells,7,U.S. House,15,Under Votes,,0,38,13,51
Jim Wells,7,U.S. House,15,Over Votes,,0,0,0,0
Jim Wells,7,Railroad Commissioner,,Christi Craddick,REP,10,578,198,786
Jim Wells,7,Railroad Commissioner,,Katherine Culbert,DEM,18,416,129,563
Jim Wells,7,Railroad Commissioner,,Hawk Dunlap,LIB,0,15,7,22
Jim Wells,7,Railroad Commissioner,,Eddie Espinoza,GRN,1,29,16,46
Jim Wells,7,Railroad Commissioner,,Under Votes,,2,55,23,80
Jim Wells,7,Railroad Commissioner,,Over Votes,,0,3,0,3
Jim Wells,7,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,10,593,210,813
Jim Wells,7,"Justice, Supreme Court, Place 2",,DaSean Jones,DEM,19,441,138,598
Jim Wells,7,"Justice, Supreme Court, Place 2",,Under Votes,,2,61,25,88
Jim Wells,7,"Justice, Supreme Court, Place 2",,Over Votes,,0,1,0,1
Jim Wells,7,"Justice, Supreme Court, Place 4",,John Devine,REP,10,586,203,799
Jim Wells,7,"Justice, Supreme Court, Place 4",,Christine Vinh Weems,DEM,19,440,143,602
Jim Wells,7,"Justice, Supreme Court, Place 4",,Under Votes,,2,69,27,98
Jim Wells,7,"Justice, Supreme Court, Place 4",,Over Votes,,0,1,0,1
Jim Wells,7,"Justice, Supreme Court, Place 6",,Jane Bland,REP,10,581,202,793
Jim Wells,7,"Justice, Supreme Court, Place 6",,Bonnie Lee Goldstein,DEM,19,429,136,584
Jim Wells,7,"Justice, Supreme Court, Place 6",,J. David Roberson,LIB,0,21,7,28
Jim Wells,7,"Justice, Supreme Court, Place 6",,Under Votes,,2,64,28,94
Jim Wells,7,"Justice, Supreme Court, Place 6",,Over Votes,,0,1,0,1
Jim Wells,7,"Presiding Judge, Court of Criminal Appeals",,David J. Schenck,REP,10,591,207,808
Jim Wells,7,"Presiding Judge, Court of Criminal Appeals",,Holly Taylor,DEM,19,439,141,599
Jim Wells,7,"Presiding Judge, Court of Criminal Appeals",,Under Votes,,2,65,25,92
Jim Wells,7,"Presiding Judge, Court of Criminal Appeals",,Over Votes,,0,1,0,1
Jim Wells,7,"Judge, Court of Criminal Appeals, Place 7",,Gina Parker,REP,11,598,207,816
Jim Wells,7,"Judge, Court of Criminal Appeals, Place 7",,Nancy Mulder,DEM,18,430,141,589
Jim Wells,7,"Judge, Court of Criminal Appeals, Place 7",,Under Votes,,2,67,25,94
Jim Wells,7,"Judge, Court of Criminal Appeals, Place 7",,Over Votes,,0,1,0,1
Jim Wells,7,"Judge, Court of Criminal Appeals, Place 8",,Lee Finley,REP,10,619,213,842
Jim Wells,7,"Judge, Court of Criminal Appeals, Place 8",,Chika Anyiam,DEM,19,407,134,560
Jim Wells,7,"Judge, Court of Criminal Appeals, Place 8",,Under Votes,,2,69,26,97
Jim Wells,7,"Judge, Court of Criminal Appeals, Place 8",,Over Votes,,0,1,0,1
Jim Wells,7,"Member, State Board of Education, District 3",,Marisa Perez-Diaz,REP,16,724,279,1019
Jim Wells,7,"Member, State Board of Education, District 3",,Under Votes,,15,372,94,481
Jim Wells,7,"Member, State Board of Education, District 3",,Over Votes,,0,0,0,0
Jim Wells,7,State Senate,20,"Juan ""Chuy"" Hinojosa",DEM,23,702,269,994
Jim Wells,7,State Senate,20,Under Votes,,8,394,104,506
Jim Wells,7,State Senate,20,Over Votes,,0,0,0,0
Jim Wells,7,State House,43,J.M. Lozano,REP,12,672,246,930
Jim Wells,7,State House,43,Mariana Casarez,DEM,16,385,112,513
Jim Wells,7,State House,43,Under Votes,,3,39,15,57
Jim Wells,7,State House,43,Over Votes,,0,0,0,0
Jim Wells,7,"Justice, 4th Court of Appeals District, Place 2",,Velia J. Meza,DEM,21,641,247,909
Jim Wells,7,"Justice, 4th Court of Appeals District, Place 2",,Under Votes,,10,455,126,591
Jim Wells,7,"Justice, 4th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0
Jim Wells,7,"Justice, 4th Court of Appeals District, Place 3",,Todd McCray,REP,10,578,198,786
Jim Wells,7,"Justice, 4th Court of Appeals District, Place 3",,Cynthia Marie Chapa,DEM,19,447,148,614
Jim Wells,7,"Justice, 4th Court of Appeals District, Place 3",,Under Votes,,2,71,27,100
Jim Wells,7,"Justice, 4th Court of Appeals District, Place 3",,Over Votes,,0,0,0,0
Jim Wells,7,"Justice, 4th Court of Appeals District, Place 4",,Lori Massey Brissette,REP,10,578,195,783
Jim Wells,7,"Justice, 4th Court of Appeals District, Place 4",,Luz Elena Chapa,DEM,19,440,150,609
Jim Wells,7,"Justice, 4th Court of Appeals District, Place 4",,Under Votes,,2,77,28,107
Jim Wells,7,"Justice, 4th Court of Appeals District, Place 4",,Over Votes,,0,1,0,1
Jim Wells,7,"Justice, 4th Court of Appeals District, Place 5",,Adrian Spears,REP,10,554,193,757
Jim Wells,7,"Justice, 4th Court of Appeals District, Place 5",,Liza A. Rodriguez,DEM,19,461,153,633
Jim Wells,7,"Justice, 4th Court of Appeals District, Place 5",,Under Votes,,2,81,27,110
Jim Wells,7,"Justice, 4th Court of Appeals District, Place 5",,Over Votes,,0,0,0,0
Jim Wells,7,"Justice, 4th Court of Appeals District, Place 7",,Lori I. Valenzuela,REP,17,706,276,999
Jim Wells,7,"Justice, 4th Court of Appeals District, Place 7",,Under Votes,,14,390,97,501
Jim Wells,7,"Justice, 4th Court of Appeals District, Place 7",,Over Votes,,0,0,0,0
Jim Wells,7,"District Judge, 79th Judicial District",,Michael Ventura Garcia,DEM,25,728,263,1016
Jim Wells,7,"District Judge, 79th Judicial District",,Under Votes,,6,368,110,484
Jim Wells,7,"District Judge, 79th Judicial District",,Over Votes,,0,0,0,0
Jim Wells,7,"District Attorney, 79th Judicial District",,Carlos Omar Garcia,DEM,22,700,258,980
Jim Wells,7,"District Attorney, 79th Judicial District",,Under Votes,,9,396,115,520
Jim Wells,7,"District Attorney, 79th Judicial District",,Over Votes,,0,0,0,0
Jim Wells,7,"Judge, County Court-at-Law Unexpired Term",,"Rumaldo ""Rumy"" Solis Jr",DEM,23,760,275,1058
Jim Wells,7,"Judge, County Court-at-Law Unexpired Term",,Under Votes,,8,336,98,442
Jim Wells,7,"Judge, County Court-at-Law Unexpired Term",,Over Votes,,0,0,0,0
Jim Wells,7,County Attorney,,Michael Guerra,DEM,23,715,265,1003
Jim Wells,7,County Attorney,,Under Votes,,8,381,108,497
Jim Wells,7,County Attorney,,Over Votes,,0,0,0,0
Jim Wells,7,Sheriff,,"Joseph ""Guy"" Baker",REP,10,524,189,723
Jim Wells,7,Sheriff,,Danny Bueno,DEM,19,557,171,747
Jim Wells,7,Sheriff,,Under Votes,,2,15,12,29
Jim Wells,7,Sheriff,,Over Votes,,0,0,1,1
Jim Wells,7,County Tax Assessor-Collector,,Servando Wolf Garza Jr,REP,11,513,174,698
Jim Wells,7,County Tax Assessor-Collector,,Mary Lozano,DEM,18,550,180,748
Jim Wells,7,County Tax Assessor-Collector,,Under Votes,,2,31,19,52
Jim Wells,7,County Tax Assessor-Collector,,Over Votes,,0,2,0,2
Jim Wells,7,"Constable, Precinct 1",,Albert Martinez,DEM,25,691,255,971
Jim Wells,7,"Constable, Precinct 1",,Under Votes,,6,405,118,529
Jim Wells,7,"Constable, Precinct 1",,Over Votes,,0,0,0,0
Jim Wells,8,Ballots Cast,,,,,,,2023
Jim Wells,8,President,,Donald J. Trump,REP,16,1218,312,1546
Jim Wells,8,President,,Kamala D. Harris,DEM,21,321,114,456
Jim Wells,8,President,,Chase Oliver,LIB,0,1,2,3
Jim Wells,8,President,,Jill Stein,GRN,1,2,1,4
Jim Wells,8,President,,Under Votes,,0,6,3,9
Jim Wells,8,President,,Over Votes,,0,3,2,5
Jim Wells,8,U.S. Senate,,Ted Cruz,REP,12,1162,284,1458
Jim Wells,8,U.S. Senate,,Colin Allred,DEM,21,333,123,477
Jim Wells,8,U.S. Senate,,Ted Brown,LIB,1,31,15,47
Jim Wells,8,U.S. Senate,,Under Votes,,4,23,11,38
Jim Wells,8,U.S. Senate,,Over Votes,,0,2,1,3
Jim Wells,8,U.S. House,15,Monica De La Cruz,REP,15,1200,307,1522
Jim Wells,8,U.S. House,15,Michelle Vallejo,DEM,19,306,115,440
Jim Wells,8,U.S. House,15,Under Votes,,4,44,12,60
Jim Wells,8,U.S. House,15,Over Votes,,0,1,0,1
Jim Wells,8,Railroad Commissioner,,Christi Craddick,REP,14,1132,272,1418
Jim Wells,8,Railroad Commissioner,,Katherine Culbert,DEM,17,284,106,407
Jim Wells,8,Railroad Commissioner,,Hawk Dunlap,LIB,0,58,14,72
Jim Wells,8,Railroad Commissioner,,Eddie Espinoza,GRN,2,22,16,40
Jim Wells,8,Railroad Commissioner,,Under Votes,,5,54,26,85
Jim Wells,8,Railroad Commissioner,,Over Votes,,0,1,0,1
Jim Wells,8,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,13,1188,295,1496
Jim Wells,8,"Justice, Supreme Court, Place 2",,DaSean Jones,DEM,20,299,110,429
Jim Wells,8,"Justice, Supreme Court, Place 2",,Under Votes,,5,64,29,98
Jim Wells,8,"Justice, Supreme Court, Place 2",,Over Votes,,0,0,0,0
Jim Wells,8,"Justice, Supreme Court, Place 4",,John Devine,REP,13,1164,285,1462
Jim Wells,8,"Justice, Supreme Court, Place 4",,Christine Vinh Weems,DEM,20,313,110,443
Jim Wells,8,"Justice, Supreme Court, Place 4",,Under Votes,,5,74,39,118
Jim Wells,8,"Justice, Supreme Court, Place 4",,Over Votes,,0,0,0,0
Jim Wells,8,"Justice, Supreme Court, Place 6",,Jane Bland,REP,13,1144,276,1433
Jim Wells,8,"Justice, Supreme Court, Place 6",,Bonnie Lee Goldstein,DEM,20,300,110,430
Jim Wells,8,"Justice, Supreme Court, Place 6",,J. David Roberson,LIB,0,35,15,50
Jim Wells,8,"Justice, Supreme Court, Place 6",,Under Votes,,5,72,33,110
Jim Wells,8,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0
Jim Wells,8,"Presiding Judge, Court of Criminal Appeals",,David J. Schenck,REP,12,1157,281,1450
Jim Wells,8,"Presiding Judge, Court of Criminal Appeals",,Holly Taylor,DEM,21,318,122,461
Jim Wells,8,"Presiding Judge, Court of Criminal Appeals",,Under Votes,,5,76,31,112
Jim Wells,8,"Presiding Judge, Court of Criminal Appeals",,Over Votes,,0,0,0,0
Jim Wells,8,"Judge, Court of Criminal Appeals, Place 7",,Gina Parker,REP,12,1166,287,1465
Jim Wells,8,"Judge, Court of Criminal Appeals, Place 7",,Nancy Mulder,DEM,21,307,117,445
Jim Wells,8,"Judge, Court of Criminal Appeals, Place 7",,Under Votes,,5,78,30,113
Jim Wells,8,"Judge, Court of Criminal Appeals, Place 7",,Over Votes,,0,0,0,0
Jim Wells,8,"Judge, Court of Criminal Appeals, Place 8",,Lee Finley,REP,13,1185,299,1497
Jim Wells,8,"Judge, Court of Criminal Appeals, Place 8",,Chika Anyiam,DEM,20,290,101,411
Jim Wells,8,"Judge, Court of Criminal Appeals, Place 8",,Under Votes,,5,76,34,115
Jim Wells,8,"Judge, Court of Criminal Appeals, Place 8",,Over Votes,,0,0,0,0
Jim Wells,8,"Member, State Board of Education, District 3",,Marisa Perez-Diaz,REP,19,1255,334,1608
Jim Wells,8,"Member, State Board of Education, District 3",,Under Votes,,19,296,100,415
Jim Wells,8,"Member, State Board of Education, District 3",,Over Votes,,0,0,0,0
Jim Wells,8,State Senate,20,"Juan ""Chuy"" Hinojosa",DEM,19,686,255,960
Jim Wells,8,State Senate,20,Under Votes,,19,865,179,1063
Jim Wells,8,State Senate,20,Over Votes,,0,0,0,0
Jim Wells,8,State House,43,J.M. Lozano,REP,13,1188,302,1503
Jim Wells,8,State House,43,Mariana Casarez,DEM,21,297,107,425
Jim Wells,8,State House,43,Under Votes,,4,66,25,95
Jim Wells,8,State House,43,Over Votes,,0,0,0,0
Jim Wells,8,"Justice, 4th Court of Appeals District, Place 2",,Velia J. Meza,DEM,21,631,240,892
Jim Wells,8,"Justice, 4th Court of Appeals District, Place 2",,Under Votes,,17,920,194,1131
Jim Wells,8,"Justice, 4th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0
Jim Wells,8,"Justice, 4th Court of Appeals District, Place 3",,Todd McCray,REP,13,1159,284,1456
Jim Wells,8,"Justice, 4th Court of Appeals District, Place 3",,Cynthia Marie Chapa,DEM,20,318,123,461
Jim Wells,8,"Justice, 4th Court of Appeals District, Place 3",,Under Votes,,5,74,27,106
Jim Wells,8,"Justice, 4th Court of Appeals District, Place 3",,Over Votes,,0,0,0,0
Jim Wells,8,"Justice, 4th Court of Appeals District, Place 4",,Lori Massey Brissette,REP,14,1152,282,1448
Jim Wells,8,"Justice, 4th Court of Appeals District, Place 4",,Luz Elena Chapa,DEM,19,324,122,465
Jim Wells,8,"Justice, 4th Court of Appeals District, Place 4",,Under Votes,,5,75,30,110
Jim Wells,8,"Justice, 4th Court of Appeals District, Place 4",,Over Votes,,0,0,0,0
Jim Wells,8,"Justice, 4th Court of Appeals District, Place 5",,Adrian Spears,REP,14,1147,274,1435
Jim Wells,8,"Justice, 4th Court of Appeals District, Place 5",,Liza A. Rodriguez,DEM,19,324,128,471
Jim Wells,8,"Justice, 4th Court of Appeals District, Place 5",,Under Votes,,5,80,31,116
Jim Wells,8,"Justice, 4th Court of Appeals District, Place 5",,Over Votes,,0,0,1,1
Jim Wells,8,"Justice, 4th Court of Appeals District, Place 7",,Lori I. Valenzuela,REP,19,1222,326,1567
Jim Wells,8,"Justice, 4th Court of Appeals District, Place 7",,Under Votes,,19,329,108,456
Jim Wells,8,"Justice, 4th Court of Appeals District, Place 7",,Over Votes,,0,0,0,0
Jim Wells,8,"District Judge, 79th Judicial District",,Michael Ventura Garcia,DEM,20,642,237,899
Jim Wells,8,"District Judge, 79th Judicial District",,Under Votes,,18,909,197,1124
Jim Wells,8,"District Judge, 79th Judicial District",,Over Votes,,0,0,0,0
Jim Wells,8,"District Attorney, 79th Judicial District",,Carlos Omar Garcia,DEM,20,625,243,888
Jim Wells,8,"District Attorney, 79th Judicial District",,Under Votes,,18,926,191,1135
Jim Wells,8,"District Attorney, 79th Judicial District",,Over Votes,,0,0,0,0
Jim Wells,8,"Judge, County Court-at-Law Unexpired Term",,"Rumaldo ""Rumy"" Solis Jr",DEM,20,631,238,889
Jim Wells,8,"Judge, County Court-at-Law Unexpired Term",,Under Votes,,18,920,196,1134
Jim Wells,8,"Judge, County Court-at-Law Unexpired Term",,Over Votes,,0,0,0,0
Jim Wells,8,County Attorney,,Michael Guerra,DEM,20,634,244,898
Jim Wells,8,County Attorney,,Under Votes,,18,917,190,1125
Jim Wells,8,County Attorney,,Over Votes,,0,0,0,0
Jim Wells,8,Sheriff,,"Joseph ""Guy"" Baker",REP,18,1137,281,1436
Jim Wells,8,Sheriff,,Danny Bueno,DEM,18,369,134,521
Jim Wells,8,Sheriff,,Under Votes,,2,44,18,64
Jim Wells,8,Sheriff,,Over Votes,,0,1,1,2
Jim Wells,8,County Tax Assessor-Collector,,Servando Wolf Garza Jr,REP,13,1042,257,1312
Jim Wells,8,County Tax Assessor-Collector,,Mary Lozano,DEM,22,453,157,632
Jim Wells,8,County Tax Assessor-Collector,,Under Votes,,3,56,19,78
Jim Wells,8,County Tax Assessor-Collector,,Over Votes,,0,0,1,1
Jim Wells,8,"County Commissioner, Precinct 3",,Renee Kirchoff Chapa,REP,21,1220,323,1564
Jim Wells,8,"County Commissioner, Precinct 3",,Under Votes,,17,331,111,459
Jim Wells,8,"County Commissioner, Precinct 3",,Over Votes,,0,0,0,0
Jim Wells,8,"Constable, Precinct 5",,Gerald D. Arismendez,REP,15,1158,316,1489
Jim Wells,8,"Constable, Precinct 5",,Under Votes,,23,393,118,534
Jim Wells,8,"Constable, Precinct 5",,Over Votes,,0,0,0,0
Jim Wells,9,Ballots Cast,,,,,,,310
Jim Wells,9,President,,Donald J. Trump,REP,4,102,44,150
Jim Wells,9,President,,Kamala D. Harris,DEM,7,114,29,150
Jim Wells,9,President,,Chase Oliver,LIB,1,0,1,2
Jim Wells,9,President,,Jill Stein,GRN,1,1,0,2
Jim Wells,9,President,,Under Votes,,0,1,1,2
Jim Wells,9,President,,Over Votes,,0,3,1,4
Jim Wells,9,U.S. Senate,,Ted Cruz,REP,3,85,39,127
Jim Wells,9,U.S. Senate,,Colin Allred,DEM,7,117,32,156
Jim Wells,9,U.S. Senate,,Ted Brown,LIB,1,8,4,13
Jim Wells,9,U.S. Senate,,Under Votes,,2,10,1,13
Jim Wells,9,U.S. Senate,,Over Votes,,0,1,0,1
Jim Wells,9,U.S. House,15,Monica De La Cruz,REP,2,91,42,135
Jim Wells,9,U.S. House,15,Michelle Vallejo,DEM,9,112,34,155
Jim Wells,9,U.S. House,15,Under Votes,,2,18,0,20
Jim Wells,9,U.S. House,15,Over Votes,,0,0,0,0
Jim Wells,9,Railroad Commissioner,,Christi Craddick,REP,3,81,28,112
Jim Wells,9,Railroad Commissioner,,Katherine Culbert,DEM,7,103,27,137
Jim Wells,9,Railroad Commissioner,,Hawk Dunlap,LIB,0,6,3,9
Jim Wells,9,Railroad Commissioner,,Eddie Espinoza,GRN,1,11,9,21
Jim Wells,9,Railroad Commissioner,,Under Votes,,2,19,8,29
Jim Wells,9,Railroad Commissioner,,Over Votes,,0,1,1,2
Jim Wells,9,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,3,91,35,129
Jim Wells,9,"Justice, Supreme Court, Place 2",,DaSean Jones,DEM,8,113,32,153
Jim Wells,9,"Justice, Supreme Court, Place 2",,Under Votes,,2,17,9,28
Jim Wells,9,"Justice, Supreme Court, Place 2",,Over Votes,,0,0,0,0
Jim Wells,9,"Justice, Supreme Court, Place 4",,John Devine,REP,3,90,31,124
Jim Wells,9,"Justice, Supreme Court, Place 4",,Christine Vinh Weems,DEM,8,113,35,156
Jim Wells,9,"Justice, Supreme Court, Place 4",,Under Votes,,2,18,10,30
Jim Wells,9,"Justice, Supreme Court, Place 4",,Over Votes,,0,0,0,0
Jim Wells,9,"Justice, Supreme Court, Place 6",,Jane Bland,REP,2,83,28,113
Jim Wells,9,"Justice, Supreme Court, Place 6",,Bonnie Lee Goldstein,DEM,7,111,32,150
Jim Wells,9,"Justice, Supreme Court, Place 6",,J. David Roberson,LIB,0,8,4,12
Jim Wells,9,"Justice, Supreme Court, Place 6",,Under Votes,,3,18,12,33
Jim Wells,9,"Justice, Supreme Court, Place 6",,Over Votes,,1,1,0,2
Jim Wells,9,"Presiding Judge, Court of Criminal Appeals",,David J. Schenck,REP,3,90,34,127
Jim Wells,9,"Presiding Judge, Court of Criminal Appeals",,Holly Taylor,DEM,8,113,30,151
Jim Wells,9,"Presiding Judge, Court of Criminal Appeals",,Under Votes,,2,18,12,32
Jim Wells,9,"Presiding Judge, Court of Criminal Appeals",,Over Votes,,0,0,0,0
Jim Wells,9,"Judge, Court of Criminal Appeals, Place 7",,Gina Parker,REP,2,90,30,122
Jim Wells,9,"Judge, Court of Criminal Appeals, Place 7",,Nancy Mulder,DEM,9,115,35,159
Jim Wells,9,"Judge, Court of Criminal Appeals, Place 7",,Under Votes,,2,16,11,29
Jim Wells,9,"Judge, Court of Criminal Appeals, Place 7",,Over Votes,,0,0,0,0
Jim Wells,9,"Judge, Court of Criminal Appeals, Place 8",,Lee Finley,REP,3,91,34,128
Jim Wells,9,"Judge, Court of Criminal Appeals, Place 8",,Chika Anyiam,DEM,7,112,31,150
Jim Wells,9,"Judge, Court of Criminal Appeals, Place 8",,Under Votes,,3,18,11,32
Jim Wells,9,"Judge, Court of Criminal Appeals, Place 8",,Over Votes,,0,0,0,0
Jim Wells,9,"Member, State Board of Education, District 3",,Marisa Perez-Diaz,REP,4,121,52,177
Jim Wells,9,"Member, State Board of Education, District 3",,Under Votes,,9,100,24,133
Jim Wells,9,"Member, State Board of Education, District 3",,Over Votes,,0,0,0,0
Jim Wells,9,State Senate,20,"Juan ""Chuy"" Hinojosa",DEM,9,150,54,213
Jim Wells,9,State Senate,20,Under Votes,,4,71,22,97
Jim Wells,9,State Senate,20,Over Votes,,0,0,0,0
Jim Wells,9,State House,43,J.M. Lozano,REP,3,101,42,146
Jim Wells,9,State House,43,Mariana Casarez,DEM,8,105,27,140
Jim Wells,9,State House,43,Under Votes,,2,15,7,24
Jim Wells,9,State House,43,Over Votes,,0,0,0,0
Jim Wells,9,"Justice, 4th Court of Appeals District, Place 2",,Velia J. Meza,DEM,8,143,47,198
Jim Wells,9,"Justice, 4th Court of Appeals District, Place 2",,Under Votes,,5,78,29,112
Jim Wells,9,"Justice, 4th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0
Jim Wells,9,"Justice, 4th Court of Appeals District, Place 3",,Todd McCray,REP,3,80,28,111
Jim Wells,9,"Justice, 4th Court of Appeals District, Place 3",,Cynthia Marie Chapa,DEM,8,117,37,162
Jim Wells,9,"Justice, 4th Court of Appeals District, Place 3",,Under Votes,,2,24,11,37
Jim Wells,9,"Justice, 4th Court of Appeals District, Place 3",,Over Votes,,0,0,0,0
Jim Wells,9,"Justice, 4th Court of Appeals District, Place 4",,Lori Massey Brissette,REP,3,81,27,111
Jim Wells,9,"Justice, 4th Court of Appeals District, Place 4",,Luz Elena Chapa,DEM,8,116,39,163
Jim Wells,9,"Justice, 4th Court of Appeals District, Place 4",,Under Votes,,2,24,10,36
Jim Wells,9,"Justice, 4th Court of Appeals District, Place 4",,Over Votes,,0,0,0,0
Jim Wells,9,"Justice, 4th Court of Appeals District, Place 5",,Adrian Spears,REP,2,79,29,110
Jim Wells,9,"Justice, 4th Court of Appeals District, Place 5",,Liza A. Rodriguez,DEM,8,120,35,163
Jim Wells,9,"Justice, 4th Court of Appeals District, Place 5",,Under Votes,,3,22,12,37
Jim Wells,9,"Justice, 4th Court of Appeals District, Place 5",,Over Votes,,0,0,0,0
Jim Wells,9,"Justice, 4th Court of Appeals District, Place 7",,Lori I. Valenzuela,REP,3,121,48,172
Jim Wells,9,"Justice, 4th Court of Appeals District, Place 7",,Under Votes,,10,100,28,138
Jim Wells,9,"Justice, 4th Court of Appeals District, Place 7",,Over Votes,,0,0,0,0
Jim Wells,9,"District Judge, 79th Judicial District",,Michael Ventura Garcia,DEM,9,152,52,213
Jim Wells,9,"District Judge, 79th Judicial District",,Under Votes,,4,69,24,97
Jim Wells,9,"District Judge, 79th Judicial District",,Over Votes,,0,0,0,0
Jim Wells,9,"District Attorney, 79th Judicial District",,Carlos Omar Garcia,DEM,9,148,51,208
Jim Wells,9,"District Attorney, 79th Judicial District",,Under Votes,,4,73,25,102
Jim Wells,9,"District Attorney, 79th Judicial District",,Over Votes,,0,0,0,0
Jim Wells,9,"Judge, County Court-at-Law Unexpired Term",,"Rumaldo ""Rumy"" Solis Jr",DEM,8,155,56,219
Jim Wells,9,"Judge, County Court-at-Law Unexpired Term",,Under Votes,,5,66,20,91
Jim Wells,9,"Judge, County Court-at-Law Unexpired Term",,Over Votes,,0,0,0,0
Jim Wells,9,County Attorney,,Michael Guerra,DEM,9,153,52,214
Jim Wells,9,County Attorney,,Under Votes,,4,68,24,96
Jim Wells,9,County Attorney,,Over Votes,,0,0,0,0
Jim Wells,9,Sheriff,,"Joseph ""Guy"" Baker",REP,2,86,39,127
Jim Wells,9,Sheriff,,Danny Bueno,DEM,11,127,35,173
Jim Wells,9,Sheriff,,Under Votes,,0,8,2,10
Jim Wells,9,Sheriff,,Over Votes,,0,0,0,0
Jim Wells,9,County Tax Assessor-Collector,,Servando Wolf Garza Jr,REP,2,77,37,116
Jim Wells,9,County Tax Assessor-Collector,,Mary Lozano,DEM,11,133,37,181
Jim Wells,9,County Tax Assessor-Collector,,Under Votes,,0,11,2,13
Jim Wells,9,County Tax Assessor-Collector,,Over Votes,,0,0,0,0
Jim Wells,9,"County Commissioner, Precinct 3",,Renee Kirchoff Chapa,REP,3,124,50,177
Jim Wells,9,"County Commissioner, Precinct 3",,Under Votes,,10,97,26,133
Jim Wells,9,"County Commissioner, Precinct 3",,Over Votes,,0,0,0,0
Jim Wells,9,"Constable, Precinct 1",,Albert Martinez,DEM,9,152,53,214
Jim Wells,9,"Constable, Precinct 1",,Under Votes,,4,69,23,96
Jim Wells,9,"Constable, Precinct 1",,Over Votes,,0,0,0,0
Jim Wells,9 - ESD 5,Ballots Cast,,,,,,,2
Jim Wells,9 - ESD 5,President,,Donald J. Trump,REP,0,0,0,0
Jim Wells,9 - ESD 5,President,,Kamala D. Harris,DEM,0,2,0,2
Jim Wells,9 - ESD 5,President,,Chase Oliver,LIB,0,0,0,0
